2026-03-15 15:15:49 [INFO] Wrote 6 attachment URL(s) to data/attachment_urls.txt
2026-03-15 15:17:37 [INFO] Resume: 8 already fetched.
2026-03-15 15:17:37 [INFO] Step A: Fetching docket documents...
2026-03-15 15:17:38 [INFO]   Found 1 document(s).
2026-03-15 15:17:39 [INFO] Step B: Fetching comment list (paginated)...
2026-03-15 15:17:42 [INFO]   Total comments: 447.
2026-03-15 15:17:42 [INFO] Step C: Fetching full detail for each comment...
2026-03-15 15:24:02 [INFO]   [278/439] HHS-ONC-2026-0001-0287
2026-03-15 15:24:03 [INFO]   [279/439] HHS-ONC-2026-0001-0288
2026-03-15 15:24:04 [INFO]   [280/439] HHS-ONC-2026-0001-0289
2026-03-15 15:24:06 [INFO]   [281/439] HHS-ONC-2026-0001-0290
2026-03-15 15:24:07 [INFO]   [282/439] HHS-ONC-2026-0001-0291
2026-03-15 15:24:09 [INFO]   [283/439] HHS-ONC-2026-0001-0292
2026-03-15 15:24:10 [INFO]   [284/439] HHS-ONC-2026-0001-0293
2026-03-15 15:24:11 [INFO]   [285/439] HHS-ONC-2026-0001-0294
2026-03-15 15:24:13 [INFO]   [286/439] HHS-ONC-2026-0001-0295
2026-03-15 15:24:14 [INFO]   [287/439] HHS-ONC-2026-0001-0296
2026-03-15 15:24:15 [INFO]   [288/439] HHS-ONC-2026-0001-0297
2026-03-15 15:24:17 [INFO]   [289/439] HHS-ONC-2026-0001-0298
2026-03-15 15:24:18 [INFO]   [290/439] HHS-ONC-2026-0001-0299
2026-03-15 15:24:19 [INFO]   [291/439] HHS-ONC-2026-0001-0300
2026-03-15 15:24:21 [INFO]   [292/439] HHS-ONC-2026-0001-0301
2026-03-15 15:24:22 [INFO]   [293/439] HHS-ONC-2026-0001-0302
2026-03-15 15:24:23 [INFO]   [294/439] HHS-ONC-2026-0001-0303
2026-03-15 15:24:25 [INFO]   [295/439] HHS-ONC-2026-0001-0304
2026-03-15 15:24:26 [INFO]   [296/439] HHS-ONC-2026-0001-0305
2026-03-15 15:24:28 [INFO]   [297/439] HHS-ONC-2026-0001-0306
2026-03-15 15:24:29 [INFO]   [298/439] HHS-ONC-2026-0001-0307
2026-03-15 15:24:30 [INFO]   [299/439] HHS-ONC-2026-0001-0308
2026-03-15 15:24:32 [INFO]   [300/439] HHS-ONC-2026-0001-0309
2026-03-15 15:24:33 [INFO]   [301/439] HHS-ONC-2026-0001-0310
2026-03-15 15:24:34 [INFO]   [302/439] HHS-ONC-2026-0001-0311
2026-03-15 15:24:36 [INFO]   [303/439] HHS-ONC-2026-0001-0312
2026-03-15 15:24:37 [INFO]   [304/439] HHS-ONC-2026-0001-0313
2026-03-15 15:24:38 [INFO]   [305/439] HHS-ONC-2026-0001-0314
2026-03-15 15:24:40 [INFO]   [306/439] HHS-ONC-2026-0001-0315
2026-03-15 15:24:41 [INFO]   [307/439] HHS-ONC-2026-0001-0316
2026-03-15 15:24:42 [INFO]   [308/439] HHS-ONC-2026-0001-0317
2026-03-15 15:24:44 [INFO]   [309/439] HHS-ONC-2026-0001-0318
2026-03-15 15:24:45 [INFO]   [310/439] HHS-ONC-2026-0001-0319
2026-03-15 15:24:47 [INFO]   [311/439] HHS-ONC-2026-0001-0320
2026-03-15 15:24:48 [INFO]   [312/439] HHS-ONC-2026-0001-0321
